,Job_Role,Company,Location,Job Experience,Skills,Job_Description
103,Senior Big Data Engineer,Bizviz Technologies,"Hyderabad, Bengaluru",5-10,"ERP, MS SQL, Data analysis, NoSQL, cassandra, MySQL, Scrum, Pattern recognition","Minimum 5 year experienceCandidates must be proficient in -Java, Scala, Python . . Apac..."
104,Data Engineer,Accolite Software India Pvt Ltd,Bangalore/Bengaluru,2-6,"Cloud computing, Data analysis, Data modeling, Postgresql, MySQL, Informatica, Oracle, SSIS","As a Data Engineer, you will be responsible for designing, building, and maintaining th..."
105,Data Engineer,Essenware Private Limted,"Lakshadweep, Chandigarh, New Delhi, Ahmedabad, Bangalore/Bengaluru, Jammu",1-3,"data cleansing, Cloud computing, Data migration, cyber security, Data quality, Actuarial, SQL, Python","This includes the data models, storage requirements and migration of data from one syst..."
106,Data Engineer,Tech Mahindra,"Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",3-6,"data modeling, data mining, sql queries, mysql, Data Engineering, Modeling, Query, Data",Data Engineer RoleSkills:Previous experience as a Data Engineer or in a similar role.Te...
107,Java Developer / Data Engineer,Tech Mahindra,"Hybrid - Bangalore/ Bengaluru, Karnataka, Delhi / NCR",4-9,"spark, kafka, java, Java Development, Development, Data Engineering, Data","Hi, One of my direct client is looking for Sr. Developer/Developer in Gurgaon / Bangalo..."
108,Data Engineer,Allegis Group,Bangalore/Bengaluru,4-6,"ab initio, Data Engineering, Hadoop, Spark, ETL, big data, SQL, Ab",minimum Undergraduate technical degree BE or BTech or equivalent or post-graduation deg...
109,Senior Big Data Engineer A Leading Digital Transformation company,Talent Corner Hr Services,"Hyderabad/Secunderabad, Bangalore/Bengaluru",5-10,"Data Engineering, Data Pipeline, Aws Glue, Pipeline, Big Data, Senior, Transformation, Digital Transformation",Minimum 3 End to End implementation experience on Big Data Projects EMR Cluster configu...
110,Aws Data Engineer,Wipro,"Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",5-10,"Amazon Ec2, Aws Lambda, Redshift Aws, Aws Glue, AWS, Pyspark, Amazon Redshift, Data","Experience in MPP databases- Redshift, Netezza, Teradata, Snowflake, Greenplum, etcBach..."
111,Data Engineer,Vishanz Business Services,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",5-10,"Pyspark, SCALA, Azure Databricks, Devops, Python, java, Spark, Azure Devops",We are looking for 5+ years of experience in Data Engineer.Need to be able to code the ...
112,Data Engineer,Intelliswift,"Hybrid - Pune, Maharashtra, Bangalore/Bengaluru, Mumbai (All Areas)",5-9,"DBT, SQL, AWS, Python, Data Engineering, Data","Dear Candidate, We have an opening for Data Engineer/ETL Developer for Intelliswift Sof..."
113,SSIS TSQL Azure DATA Engineer,Wipro,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Chennai, Bangalore/ Bengaluru, Karnataka",5-10,"AZURE, SSIS, Azure Data Factory, Azure Databricks, Data, T-SQL, Factory, Microsoft Azure",Data Analyst / Data Engineer -. Share resume to akshara.raju@wipro.com. good experience...
114,Azure Data Engineer with Pyspark,Wipro,"Hybrid - Hyderabad/Secunderabad, Pune, Maharashtra, Chennai, Bangalore/Bengaluru",5-10,"Azure Data Factory, Pyspark, Azure Databricks, snowflake, Data, Microsoft Azure, Factory",Azure data bricks with PySpark coding experience Experience in SnowflakeGood to have kn...
115,"Architect,GTM & Enabling Functions Data Engineering",Pepsi Foods,Hyderabad/Secunderabad,9-10,"remediation, Architect, Data modeling, Technical design, Agile, Management, Data warehousing, Analytics",SAFE Agile certification a plus Qualifications . - 9 years overall IT experience
116,Data Engineer & Data Scientist,Fusion Plus Solutions,Hyderabad/Secunderabad,2-6,"deep learning, data science, devops, Machine learning, Data collection, Infrastructure, Deployment, Budgeting",Good knowledge in Deep learning and NLP on Client algorithms and their usage Working ex...
117,Data Engineer,Accolite Software India Pvt Ltd,"Pune, Bangalore/Bengaluru",2-6,"data security, Data modeling, Hadoop, Cloud, Data processing, Ab Initio, Data quality, Apache",You will partner with teammates to create complex data processing pipelines in order to...
118,Data Engineer,Systechcorp Inc,Hyderabad/Secunderabad,7-12,"AWS Batch, Ci/Cd, Informatica, Databases, AWS, Airflow, S3, Pentaho Di","AWS, EC2, SNS, SQS, S3, Databases, Glue, Databricks, Informatica, Pentaho, AWS Batch, R..."
119,Data Engineer,Accolite Software India Pvt Ltd,Bangalore/Bengaluru,6-11,"Performance tuning, tableau, Db2, SQL Tuning, spark, Agile development, Cloud, Informatica","Strong experience in writing database store procedure, functions etcGood ETL Experience..."
120,Data Engineer,DTC Infotech,Bangalore/Bengaluru,3-5,"Automation, NoSQL, Coding, TDD, Data modeling, SCALA, Manager Technology, Data processing",Experience: 3-5 Years Location: Bangalore Proficient in coding specially in Python. Kno...
121,Data Engineer,Essenware Private Limted,Bangalore/Bengaluru,1-3,"Automation, GIT, Data modeling, Infrastructure, Programming, JSON, Data analytics, Apache","Experience in developing loosely coupled solutions using message broker, Kafka preferre..."
122,Data Engineer,Novo Nordisk India,Bangalore/Bengaluru,5-10,"Computer science, Telecom, MS SQL, SAS, Agile methodology, Information technology, Analytics, SAP BI","Experience in working with databases like Redshift, Postgres, MS SQL, or others. Minimu..."
123,Data Analyst/Data Engineer Position,Cloudray,Hyderabad/Secunderabad(Gachibowli),1-3,"data analysis, data engineering, Maintaining Accurate Records, Analytical Skills, Data Management, Database Management, Data Collection, Data Processing",Candidate should be able to perform the following tasks at our Hyderabad / Gachibowli o...
124,Data Engineer,Schneider Electric,Bangalore/Bengaluru,3-5,"Automation, Agile development, data integrity, Management, Cosmos, Troubleshooting, Electricals, infrastructure security","Bachelor s degree in Computer Science, Applied Mathematics, Data Science, or Machine Le..."
125,Data Engineer,Accolite Software India Pvt Ltd,Bangalore/Bengaluru,1-3,"Computer science, spark, SCALA, enterprise business, Agile, Business intelligence, Distribution system, SDLC","1-3 years experience with Bachelors Degree in Computer Science, Engineering, Technology..."
126,Azure Big Data Engineer,Tiger Analytics,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",1-5,"metadata, Consulting, Debugging, Cloud, Data processing, microsoft azure, Open source, big data","More specifically, you will: . . Design and build scalable metadata driven data ingesti..."
127,DATA Modeling- Senior Data Engineer/Architect,Tiger Analytics,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",6-11,"data vault, Dimensional Modeling, Data Modeling, Data Warehousing, ERwin, Architecture, Senior, Modeling","Adept understanding of any of the cloud services is preferred (Azure, AWS & GCP) . 6+ y..."
128,Senior Data Engineer,Wells Fargo,Hyderabad/Secunderabad,7-11,"Data engineering, ab initio, hive, python, unix shell scripting, scala, spark, data processing","About this role: Wells Fargo is seeking a Senior Data Engineer... In this role, you wil..."
129,Data Engineer,Zensar,Hybrid - Bangalore/Bengaluru,7-10,"kafka, data engineering, Data, Engineering",Experience in system design. Should have Experience with CI / CD tool like Jenkins etc....
130,Data Engineering Application Architect,Accenture,Bangalore/Bengaluru,6-8,"Data Engineering, Rest, GCP, CI/CD, CIO Security, Architecture, Cio, Cd",Work Experience :6-8 years Technical Experience : Cloud technologies Container Orchestr...
131,Aws Data Engineer,Tech Mahindra,"Hyderabad/Secunderabad, Bangalore/Bengaluru",5-9,"kubernetes, Aws Security, Data Engineering, Shell Scripting, ci/cd, aws cloud, Continuous Integration, Security","AWS Data Engineer As a Cloud Data Engineer, you will design and maintain data analytic ..."
132,Celonis Data Engineer,Tech Mahindra,"Noida, Uttar Pradesh, Bhubaneswar, Odisha, Kolkata, Chandigarh, Chandigarh, Hyderabad/Secunderabad, Pune, Maharashtra, Chennai, Bangalore/Bengaluru, Delhi / NCR",3-8,"Celonis, ETL, SQL, python, Minit, sap, Process Mining, Data",Role & responsibilities . Celonis Process Mining / UI Path Process Mining/ Signavio Pro...
133,Azure Data Engineer,Tech Mahindra,"Kolkata, Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Gurgaon/ Gurugram, Haryana, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",7-12,"Pyspark, Azure, data factory, Data bricks, SQl, Ci Cd Pipeline, Scripting Languages, Continuous Integration","Experience in Azure designing, implementation, configuration and integrating the dataGo..."
134,Azure Data Engineer,Cognizant,"Kochi/ Cochin, Kerala, Kolkata, Hyderabad/Secunderabad, Pune, Gurgaon/ Gurugram, Haryana, Chennai, Coimbatore, Tamil Nadu, Bangalore/Bengaluru, Mumbai (All Areas)",6-9,"Azure Data Engineer, Azure Data Factory, Microsoft Azure, Data",Location: Pan India . Total Years Experience Require: 6-9 years . Interview Date: 10th ...
135,Data Scientist/ Data Engineer,Ayura Infotech,New Delhi,2-4,"Automation, C++, Data analysis, Analytical, System integration, Market research, Troubleshooting, MATLAB",A Data Scientist analyzes and interprets data to solve business related issues. At firs...
136,Data Engineer,Walking Tree,"Noida, Uttar Pradesh, Hyderabad/Secunderabad, Agra, Uttar Pradesh",4-9,"python, cassandra, Airflow, data pipeline, etl, airbyte, data engineering, Data",Job Description:We are seeking a highly skilled and experienced Data Engineer Lead who ...
137,Data Engineer,Attemptive Technologies,"Hyderabad/ Secunderabad, Telangana",7-10,"Redshift Aws, Pandas, Aws Glue, Numpy, Python, Streaming, Data Pipeline, ETL",Preferred : Immediate joiners . .
138,Data Engineer,Anblicks Solutions,"Hyderabad/ Secunderabad, Telangana, Ahmedabad",5-9,"SCALA, Spark, Data, Data Engineering",Roles & Responsibilities:Collaborate with the Lead Data Engineer and Data Architect to ...
139,"Architect,GTM & Enabling functions Data Engineering",Pepsi Foods,Hyderabad/Secunderabad,9-10,"Technical Architect, Data modeling, Technical design, Agile, Design development, Management, Data warehousing, Analytics","SAFE Agile certification a plus As the the existing resource getting level change, this..."
140,We are hiring Big Data Engineer - Python with Azure,Epam Systems,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",5-10,"azure databricks, big data, Python, Azure Data Factory, Azure Synapse, data, microsoft azure, Azure Data Lake",Immediate joiners are preferred : . 4+ Years of in Big Data & Data related technology e...
141,Data Engineer ( Big Data Developer ),Crystal Bi Technologies,"Guwahati, Assam, Trivandrum/ Thiruvananthapuram, Kerala",2-7,"Java, Scala, Hadoop, Spark, Python, PostgreSQL, data engineering, SDLC","A data engineer is responsible for designing, developing, and maintaining the infrastru..."
142,Data Engineer - Power BI/Tableau,Hungry Bird Consulting Services,"Mumbai, Vijayawada, Visakhapatnam, Hyderabad/Secunderabad, Chennai, Delhi / NCR",5-8,"Java, Power BI, BitBucket, GitHub, Data Management, Tableau, Informatica, Spring",We are hiring Data Engineer for our client.Location - Mumbai or South India (Remote)Not...
143,Hiring Hadoop Data Engineer For Leading Banking Client,Photon,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",10-20,"scala, Spark, hadoop, Python, Leadership, Data, Client, Hiring","his is a Sr Development focussed roleOn-Prem instance, not cloudAbility to use Spark/Sc..."
144,Data Engineer - Python,Yo HR Consultancy,Hyderabad/Secunderabad,2-4,"Python, TypeScript, NoSQL, SQS, Kinesis, Typescript, Kafka, SNS",Please do not feel you need to apply with a photo or disclose any other information tha...
145,SAS Developer / Data Analysis / Data Engineer,4Bell Technology,Temp. WFH - Hyderabad/Secunderabad,5-10,"Developer, Base SAS, SAS Macros, SAS Developer, SAS SQL, SAS code, SAS Enterprise Guide, PROC SQL","Experience with writing new SAS programs as well analysing, maintaining and optimizing ..."
146,Data Engineer,Synchron Infotech,Pune,0-4,"hive, spark, Hadoop, hdfs, Informatica, sqoop, Data warehousing, Monitoring","Hands-on experience on major components of the Hadoop ecosystem such as Spark, HDFS, Hi..."
147,"Azure Developer. Data Engineering, Azure data integration platforms",HTC Global Services,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",4-9,"Azure Developer, data warehousing, Azure cloud services, data engineering, Azure data integration platforms, Azure Databricks, Azure Data Lake, azure data factory","Please find the JD mentioned below:Job Location: Bangalore, Hyderabad, ChennaiExperienc..."
148,Senior Big Data Engineer - E4968,Nisum Technologies,Hyderabad/Secunderabad,4-8,"Backend, Functional testing, Web development, Packaging, Data processing, Medical insurance, Team building, Analytics",Design build backend components of our MLOps platform on AWS. Collaborate with geograph...
149,Data Engineer | FedEx,Talent500,"Hyderabad/ Secunderabad, Telangana",6-9,"Informatica, Fedex, Data Engineering, Data","Responsibilities:Under minimal supervision, designs, develops, troubleshoots and debugs..."
150,Data Engineer | FedEx,Talent500,"Hyderabad/ Secunderabad, Telangana",3-6,"Informatica, Data, Fedex, Data Engineering","Job Summary:Under general supervision, supports the design, build, test, and maintenanc..."
151,Data Engineer | FedEx,Talent500,"Hyderabad/ Secunderabad, Telangana",1-3,"ETL, Python, Fedex, Data, Data Engineering","Job Summary:Under close supervision, supports the design, build, test and maintenance o..."
152,Data Engineer,Seneca Global It Services,"Hybrid - Hyderabad/ Secunderabad, Telangana",4-9,"Data Engineering, Hadoop, AWS, Hive, Scala, Kafka, Apache, Data",You have experience creating applications that actively use data platform technologies ...
153,Data Engineer,GrowYourStaff,Remote,5-10,"Pyspark, Data Engineering, Data Lake, Api Microservices, AWS, Aws Lambda, ETL, Mpp","Developer Certifications in- Adobe Experience Platform, Tealium, or other CDP Bachelors..."
154,Data Engineer,Vaco Enterprise Llp,Hyderabad/Secunderabad,3-5,"etl tools, Stored Procedures, sql, Cloud Platforms, Data Engineering, Informatica, ETL, Data",CAB FACILITY WOULD BE PROVDIEDJob Role : Data EngineerLocation : HyderabadTotal Experie...
155,Data Engineer,Walking Tree,"Noida, Uttar Pradesh, Hyderabad/ Secunderabad, Telangana, Agra, Uttar Pradesh",4-7,"etl, python, data processing, kafka, Data Collection, Data Engineering, Collections, Processing",Solid understanding and practical experience with Cassandra for data storage and manage...
156,Data Engineer,Fisker,Hyderabad/Secunderabad,1-4,"Data management, Data modeling, Social media, Control-M, Scheduling, Analytics, Automotive, SQL",Fisker Inc is looking for an experienced Data Engineer to join their data and analytics...
157,Data Engineer,Zensar,Hybrid - Bangalore/Bengaluru,4-8,"data bricks, python, pyspark, etl, Bricks, Data, Data Engineering","Excellent analytical & problem-solving skills, willingness to take ownership and resolv..."
158,Data Engineer,JK Technosoft,Bangalore/Bengaluru,2-5,"data cleansing, Data analysis, Backend, NoSQL, Data quality, Business intelligence, Analytics, SQL",Primary Skills: * Strong experience in creating and maintaining data pipeline architect...
159,Senior Data Engineer - Hadoop/Python/Big Data,Career Infosystem,Hyderabad/Secunderabad,5-8,"PySpark, Data Management, Hadoop, Datastage, Big Data, Azure Databricks, Informatica, SSIS",Roles and ResponsibilitiesJob Title : Sr Data Engineer ( Hadoop+ PySpark+ Python)Job Re...
